Date/Time,Receiver,Description,Data,Units
2012-01-28 00:00:00,VR2W-102202,Daily Rejects,0,
2012-01-29 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-01-29 00:00:00,VR2W-102202,Battery,3.7,V
2012-01-29 00:00:00,VR2W-102202,Daily Pings,0,
2012-01-29 00:00:00,VR2W-102202,Daily Syncs,0,
2012-01-29 00:00:00,VR2W-102202,Daily Rejects,0,
2012-01-30 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-01-30 00:00:00,VR2W-102202,Battery,3.7,V
2012-01-30 00:00:00,VR2W-102202,Daily Pings,0,
2012-01-30 00:00:00,VR2W-102202,Daily Syncs,0,
2012-01-30 00:00:00,VR2W-102202,Daily Rejects,0,
2012-01-31 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-01-31 00:00:00,VR2W-102202,Battery,3.7,V
2012-01-31 00:00:00,VR2W-102202,Daily Pings,0,
2012-01-31 00:00:00,VR2W-102202,Daily Syncs,0,
2012-01-31 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-01 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-01 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-01 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-01 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-01 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-02 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-02 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-02 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-02 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-02 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-03 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-03 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-03 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-03 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-03 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-04 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-04 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-04 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-04 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-04 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-05 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-05 00:00:00,VR2W-102202,Battery,3.6,V
2012-02-05 00:00:00,VR2W-102202,Daily Pings,99,
2012-02-05 00:00:00,VR2W-102202,Daily Syncs,21,
2012-02-05 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-05 00:00:00,VR2W-102202,Daily Detections on A69-1303,8,
2012-02-05 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-02-04 21:14:27,UTC
2012-02-06 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-06 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-06 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-06 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-06 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-07 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-07 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-07 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-07 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-07 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-08 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-08 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-08 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-08 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-08 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-09 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-09 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-09 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-09 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-09 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-10 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-10 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-10 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-10 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-10 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-11 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-11 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-11 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-11 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-11 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-12 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-12 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-12 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-12 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-12 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-13 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-13 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-13 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-13 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-13 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-14 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-14 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-14 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-14 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-14 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-15 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-15 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-15 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-15 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-15 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-16 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-16 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-16 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-16 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-16 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-17 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-17 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-17 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-17 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-17 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-18 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-18 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-18 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-18 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-18 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-19 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-19 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-19 00:00:00,VR2W-102202,Daily Pings,17,
2012-02-19 00:00:00,VR2W-102202,Daily Syncs,2,
2012-02-19 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-19 00:00:00,VR2W-102202,Daily Detections on A69-1303,2,
2012-02-19 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-02-18 23:59:29,UTC
2012-02-20 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-20 00:00:00,VR2W-102202,Battery,3.6,V
2012-02-20 00:00:00,VR2W-102202,Daily Pings,146,
2012-02-20 00:00:00,VR2W-102202,Daily Syncs,29,
2012-02-20 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-20 00:00:00,VR2W-102202,Daily Detections on A69-1303,9,
2012-02-20 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-02-19 13:09:14,UTC
2012-02-21 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-21 00:00:00,VR2W-102202,Battery,3.6,V
2012-02-21 00:00:00,VR2W-102202,Daily Pings,69,
2012-02-21 00:00:00,VR2W-102202,Daily Syncs,9,
2012-02-21 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-21 00:00:00,VR2W-102202,Daily Detections on A69-1303,4,
2012-02-21 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-02-20 09:56:21,UTC
2012-02-22 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-22 00:00:00,VR2W-102202,Battery,3.6,V
2012-02-22 00:00:00,VR2W-102202,Daily Pings,8,
2012-02-22 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-22 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-23 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-23 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-23 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-23 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-23 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-24 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-24 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-24 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-24 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-24 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-25 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-25 00:00:00,VR2W-102202,Battery,3.6,V
2012-02-25 00:00:00,VR2W-102202,Daily Pings,5,
2012-02-25 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-25 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-26 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-26 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-26 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-26 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-26 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-27 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-27 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-27 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-27 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-27 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-28 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-28 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-28 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-28 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-28 00:00:00,VR2W-102202,Daily Rejects,0,
2012-02-29 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-02-29 00:00:00,VR2W-102202,Battery,3.7,V
2012-02-29 00:00:00,VR2W-102202,Daily Pings,0,
2012-02-29 00:00:00,VR2W-102202,Daily Syncs,0,
2012-02-29 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-01 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-01 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-01 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-01 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-01 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-02 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-02 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-02 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-02 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-02 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-03 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-03 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-03 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-03 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-03 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-04 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-04 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-04 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-04 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-04 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-05 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-05 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-05 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-05 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-05 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-06 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-06 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-06 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-06 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-06 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-07 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-07 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-07 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-07 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-07 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-08 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-08 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-08 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-08 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-08 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-09 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-09 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-09 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-09 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-09 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-10 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-10 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-10 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-10 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-10 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-11 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-11 00:00:00,VR2W-102202,Battery,3.6,V
2012-03-11 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-11 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-11 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-12 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-12 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-12 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-12 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-12 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-13 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-13 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-13 00:00:00,VR2W-102202,Daily Pings,41,
2012-03-13 00:00:00,VR2W-102202,Daily Syncs,4,
2012-03-13 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-14 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-14 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-14 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-14 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-14 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-15 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-15 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-15 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-15 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-15 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-16 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-16 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-16 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-16 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-16 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-17 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-17 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-17 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-17 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-17 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-18 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-18 00:00:00,VR2W-102202,Battery,3.6,V
2012-03-18 00:00:00,VR2W-102202,Daily Pings,34,
2012-03-18 00:00:00,VR2W-102202,Daily Syncs,5,
2012-03-18 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-18 00:00:00,VR2W-102202,Daily Detections on A69-1303,2,
2012-03-18 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-03-17 18:15:14,UTC
2012-03-19 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-19 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-19 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-19 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-19 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-20 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-20 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-20 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-20 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-20 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-21 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-21 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-21 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-21 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-21 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-22 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-22 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-22 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-22 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-22 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-23 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-23 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-23 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-23 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-23 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-24 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-24 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-24 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-24 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-24 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-25 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-25 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-25 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-25 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-25 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-26 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-26 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-26 00:00:00,VR2W-102202,Daily Pings,198,
2012-03-26 00:00:00,VR2W-102202,Daily Syncs,38,
2012-03-26 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-26 00:00:00,VR2W-102202,Daily Detections on A69-1303,13,
2012-03-26 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-03-25 22:53:08,UTC
2012-03-27 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-27 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-27 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-27 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-27 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-28 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-28 00:00:00,VR2W-102202,Battery,3.6,V
2012-03-28 00:00:00,VR2W-102202,Daily Pings,70,
2012-03-28 00:00:00,VR2W-102202,Daily Syncs,18,
2012-03-28 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-28 00:00:00,VR2W-102202,Daily Detections on A69-1303,3,
2012-03-28 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-03-27 07:27:53,UTC
2012-03-29 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-29 00:00:00,VR2W-102202,Battery,3.6,V
2012-03-29 00:00:00,VR2W-102202,Daily Pings,126,
2012-03-29 00:00:00,VR2W-102202,Daily Syncs,20,
2012-03-29 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-29 00:00:00,VR2W-102202,Daily Detections on A69-1303,8,
2012-03-29 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-03-28 12:39:18,UTC
2012-03-30 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-30 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-30 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-30 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-30 00:00:00,VR2W-102202,Daily Rejects,0,
2012-03-31 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-03-31 00:00:00,VR2W-102202,Battery,3.7,V
2012-03-31 00:00:00,VR2W-102202,Daily Pings,0,
2012-03-31 00:00:00,VR2W-102202,Daily Syncs,0,
2012-03-31 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-01 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-01 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-01 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-01 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-01 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-02 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-02 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-02 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-02 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-02 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-03 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-03 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-03 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-03 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-03 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-04 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-04 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-04 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-04 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-04 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-05 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-05 00:00:00,VR2W-102202,Battery,3.6,V
2012-04-05 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-05 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-05 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-06 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-06 00:00:00,VR2W-102202,Battery,3.6,V
2012-04-06 00:00:00,VR2W-102202,Daily Pings,38,
2012-04-06 00:00:00,VR2W-102202,Daily Syncs,12,
2012-04-06 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-07 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-07 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-07 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-07 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-07 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-08 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-08 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-08 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-08 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-08 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-09 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-09 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-09 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-09 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-09 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-10 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-10 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-10 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-10 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-10 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-11 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-11 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-11 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-11 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-11 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-12 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-12 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-12 00:00:00,VR2W-102202,Daily Pings,31,
2012-04-12 00:00:00,VR2W-102202,Daily Syncs,7,
2012-04-12 00:00:00,VR2W-102202,Daily Rejects,1,
2012-04-13 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-13 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-13 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-13 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-13 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-14 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-14 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-14 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-14 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-14 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-15 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-15 00:00:00,VR2W-102202,Battery,3.6,V
2012-04-15 00:00:00,VR2W-102202,Daily Pings,65,
2012-04-15 00:00:00,VR2W-102202,Daily Syncs,10,
2012-04-15 00:00:00,VR2W-102202,Daily Rejects,1,
2012-04-15 00:00:00,VR2W-102202,Daily Detections on A69-1303,4,
2012-04-15 00:00:00,VR2W-102202,Last Detection on A69-1303,2012-04-14 13:04:16,UTC
2012-04-16 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-16 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-16 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-16 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-16 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-17 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-17 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-17 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-17 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-17 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-18 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-18 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-18 00:00:00,VR2W-102202,Daily Pings,0,
2012-04-18 00:00:00,VR2W-102202,Daily Syncs,0,
2012-04-18 00:00:00,VR2W-102202,Daily Rejects,0,
2012-04-19 00:00:00,VR2W-102202,Memory Capacity,0.1,%
2012-04-19 00:00:00,VR2W-102202,Battery,3.7,V
2012-04-19 00:00:00,VR2W-102202,Daily Pings,0,
