Date/Time,Receiver,Description,Data,Units
2014-11-26 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-11-26 00:00:00,VR2W-110317,Battery,3.5,V
2014-11-26 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-11-26 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-11-26 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-11-27 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-11-27 00:00:00,VR2W-110317,Battery,3.5,V
2014-11-27 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-11-27 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-11-27 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-11-28 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-11-28 00:00:00,VR2W-110317,Battery,3.5,V
2014-11-28 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-11-28 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-11-28 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-11-29 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-11-29 00:00:00,VR2W-110317,Battery,3.5,V
2014-11-29 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-11-29 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-11-29 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-11-30 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-11-30 00:00:00,VR2W-110317,Battery,3.5,V
2014-11-30 00:00:00,VR2W-110317,Daily Pings on 69 kHz,4,
2014-11-30 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1,
2014-11-30 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-01 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-01 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-01 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2014-12-01 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-01 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-02 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-02 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-02 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2014-12-02 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-02 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-03 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-03 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-03 00:00:00,VR2W-110317,Daily Pings on 69 kHz,3,
2014-12-03 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-03 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-04 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-04 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-04 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-04 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-04 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-05 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-05 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-05 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2014-12-05 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-05 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-06 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-06 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-06 00:00:00,VR2W-110317,Daily Pings on 69 kHz,742,
2014-12-06 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,39,
2014-12-06 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-07 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-07 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-07 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-07 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-07 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-08 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-08 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-08 00:00:00,VR2W-110317,Daily Pings on 69 kHz,8,
2014-12-08 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-08 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-09 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-09 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-09 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-09 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-09 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-10 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-10 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-10 00:00:00,VR2W-110317,Daily Pings on 69 kHz,103,
2014-12-10 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,13,
2014-12-10 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-11 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-11 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-11 00:00:00,VR2W-110317,Daily Pings on 69 kHz,5,
2014-12-11 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1,
2014-12-11 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-12 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-12 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-12 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-12 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-12 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-13 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-13 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-13 00:00:00,VR2W-110317,Daily Pings on 69 kHz,5,
2014-12-13 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1,
2014-12-13 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-14 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-14 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-14 00:00:00,VR2W-110317,Daily Pings on 69 kHz,28,
2014-12-14 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,5,
2014-12-14 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-15 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-15 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-15 00:00:00,VR2W-110317,Daily Pings on 69 kHz,6,
2014-12-15 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1,
2014-12-15 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-16 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-16 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-16 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2014-12-16 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-16 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-17 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-17 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-17 00:00:00,VR2W-110317,Daily Pings on 69 kHz,33,
2014-12-17 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,3,
2014-12-17 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-18 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-18 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-18 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2014-12-18 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-18 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-19 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-19 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-19 00:00:00,VR2W-110317,Daily Pings on 69 kHz,71,
2014-12-19 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,9,
2014-12-19 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,1,
2014-12-19 00:00:00,VR2W-110317,Daily Detections on A69-1601,2,
2014-12-20 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-20 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-20 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2014-12-20 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-20 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-21 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-21 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-21 00:00:00,VR2W-110317,Daily Pings on 69 kHz,4,
2014-12-21 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-21 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-22 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-22 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-22 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-22 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-22 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-23 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-23 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-23 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-23 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-23 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-24 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-24 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-24 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-24 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-24 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-25 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-25 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-25 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-25 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-25 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-26 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-26 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-26 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-26 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-26 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-27 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-27 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-27 00:00:00,VR2W-110317,Daily Pings on 69 kHz,491,
2014-12-27 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,68,
2014-12-27 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-27 00:00:00,VR2W-110317,Daily Detections on A69-1601,22,
2014-12-28 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-28 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-28 00:00:00,VR2W-110317,Daily Pings on 69 kHz,4,
2014-12-28 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-28 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-29 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-29 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-29 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2014-12-29 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2014-12-29 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-30 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-30 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-30 00:00:00,VR2W-110317,Daily Pings on 69 kHz,7,
2014-12-30 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,2,
2014-12-30 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2014-12-31 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2014-12-31 00:00:00,VR2W-110317,Battery,3.5,V
2014-12-31 00:00:00,VR2W-110317,Daily Pings on 69 kHz,13,
2014-12-31 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,2,
2014-12-31 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-01 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-01 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-01 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-01-01 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-01 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-02 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-02 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-02 00:00:00,VR2W-110317,Daily Pings on 69 kHz,24,
2015-01-02 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,3,
2015-01-02 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-02 00:00:00,VR2W-110317,Daily Detections on A69-1105,1,
2015-01-02 00:00:00,VR2W-110317,Daily Detections on A69-1303,2,
2015-01-03 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-03 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-03 00:00:00,VR2W-110317,Daily Pings on 69 kHz,150,
2015-01-03 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,20,
2015-01-03 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-03 00:00:00,VR2W-110317,Daily Detections on A69-1105,4,
2015-01-03 00:00:00,VR2W-110317,Daily Detections on A69-1303,3,
2015-01-03 00:00:00,VR2W-110317,Daily Detections on A69-9001/9002,5,
2015-01-04 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-04 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-04 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2015-01-04 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-04 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-05 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-05 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-05 00:00:00,VR2W-110317,Daily Pings on 69 kHz,31,
2015-01-05 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,4,
2015-01-05 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-05 00:00:00,VR2W-110317,Daily Detections on A69-1601,1,
2015-01-06 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-06 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-06 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-01-06 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-06 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-07 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-07 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-07 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-01-07 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-07 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-08 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-08 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-08 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-01-08 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-08 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-09 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-09 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-09 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-01-09 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-09 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-10 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-10 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-10 00:00:00,VR2W-110317,Daily Pings on 69 kHz,225,
2015-01-10 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,26,
2015-01-10 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-10 00:00:00,VR2W-110317,Daily Detections on A69-9001/9002,14,
2015-01-11 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-11 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-11 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-01-11 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-11 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-12 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-12 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-12 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2015-01-12 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-12 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-13 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-13 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-13 00:00:00,VR2W-110317,Daily Pings on 69 kHz,268,
2015-01-13 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,14,
2015-01-13 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-14 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-14 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-14 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2015-01-14 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-14 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-15 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-15 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-15 00:00:00,VR2W-110317,Daily Pings on 69 kHz,402,
2015-01-15 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,56,
2015-01-15 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,1,
2015-01-15 00:00:00,VR2W-110317,Daily Detections on A69-1105,1,
2015-01-15 00:00:00,VR2W-110317,Daily Detections on A69-1601,26,
2015-01-16 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-16 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-16 00:00:00,VR2W-110317,Daily Pings on 69 kHz,2,
2015-01-16 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1,
2015-01-16 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-17 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-17 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-17 00:00:00,VR2W-110317,Daily Pings on 69 kHz,52,
2015-01-17 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,3,
2015-01-17 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-17 00:00:00,VR2W-110317,Daily Detections on A69-9001/9002,2,
2015-01-18 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-18 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-18 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2015-01-18 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-18 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-19 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-19 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-19 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-01-19 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-19 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-20 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-20 00:00:00,VR2W-110317,Battery,3.5,V
2015-01-20 00:00:00,VR2W-110317,Daily Pings on 69 kHz,618,
2015-01-20 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,12,
2015-01-20 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-21 00:00:00,VR2W-110317,Memory Capacity,0.3,%
2015-01-21 00:00:00,VR2W-110317,Battery,3.6,V
2015-01-21 00:00:00,VR2W-110317,Daily Pings on 69 kHz,81,
2015-01-21 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-01-21 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-01-21 05:03:13,VR2W-110317,Pings on 69 kHz,0,
2015-01-21 05:03:13,VR2W-110317,Syncs on 69 kHz,0,
2015-01-21 05:03:13,VR2W-110317,Rejects on 69 kHz,0,
2015-01-21 05:03:14,VR2W-110317,Data Upload,VR2W_110317_20150121_1.vrl,
2015-01-21 05:03:14,VR2W-110317,Memory Capacity,0.3,%
2015-01-21 05:03:14,VR2W-110317,PC Time,2015-01-21 05:12:51 UTC,
2015-01-21 05:03:14,VR2W-110317,Study Pings on 69 kHz,23712,
2015-03-13 02:39:28,VR2W-110317,Initialization,Production Screening Config: 5/12/2010 ,
2015-03-13 02:39:28,VR2W-110317,PC Time,2015-03-13 02:39:28 UTC,
2015-03-13 02:39:28,VR2W-110317,69 kHz decoding map,MAP-113 (A69-1105; A69-1303; A69-9001/9002; A69-9004; A69-9006; A69-1601; A69-1602),
2015-03-13 02:39:28,VR2W-110317,69 kHz blanking interval,260,ms
2015-03-14 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2015-03-14 00:00:00,VR2W-110317,Battery,3.5,V
2015-03-14 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-03-14 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-03-14 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-15 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2015-03-15 00:00:00,VR2W-110317,Battery,3.5,V
2015-03-15 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-03-15 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-03-15 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-16 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2015-03-16 00:00:00,VR2W-110317,Battery,3.5,V
2015-03-16 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-03-16 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-03-16 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-17 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2015-03-17 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-17 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-03-17 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-03-17 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-18 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2015-03-18 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2015-03-18 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-18 02:18:13,VR2W-110317,Reset,Normal reset,
2015-03-18 02:18:13,VR2W-110317,Memory Capacity,0.0,%
2015-03-18 02:18:13,VR2W-110317,Battery,3.6,V
2015-03-19 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2015-03-19 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-19 00:00:00,VR2W-110317,Daily Pings on 69 kHz,9614,
2015-03-19 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1202,
2015-03-19 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-19 00:00:00,VR2W-110317,Daily Detections on A69-1601,1200,
2015-03-20 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2015-03-20 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-20 00:00:00,VR2W-110317,Daily Pings on 69 kHz,10690,
2015-03-20 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1336,
2015-03-20 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-20 00:00:00,VR2W-110317,Daily Detections on A69-1601,1336,
2015-03-21 00:00:00,VR2W-110317,Memory Capacity,0.4,%
2015-03-21 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-21 00:00:00,VR2W-110317,Daily Pings on 69 kHz,10952,
2015-03-21 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1370,
2015-03-21 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-21 00:00:00,VR2W-110317,Daily Detections on A69-1601,1368,
2015-03-22 00:00:00,VR2W-110317,Memory Capacity,0.5,%
2015-03-22 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-22 00:00:00,VR2W-110317,Daily Pings on 69 kHz,10977,
2015-03-22 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1372,
2015-03-22 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-22 00:00:00,VR2W-110317,Daily Detections on A69-1601,1372,
2015-03-23 00:00:00,VR2W-110317,Memory Capacity,0.6,%
2015-03-23 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-23 00:00:00,VR2W-110317,Daily Pings on 69 kHz,10857,
2015-03-23 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1357,
2015-03-23 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-23 00:00:00,VR2W-110317,Daily Detections on A69-1601,1357,
2015-03-24 00:00:00,VR2W-110317,Memory Capacity,0.8,%
2015-03-24 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-24 00:00:00,VR2W-110317,Daily Pings on 69 kHz,10832,
2015-03-24 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1354,
2015-03-24 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2015-03-24 00:00:00,VR2W-110317,Daily Detections on A69-1601,1354,
2015-03-25 00:00:00,VR2W-110317,Memory Capacity,0.9,%
2015-03-25 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-25 00:00:00,VR2W-110317,Daily Pings on 69 kHz,10947,
2015-03-25 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1370,
2015-03-25 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,1,
2015-03-25 00:00:00,VR2W-110317,Daily Detections on A69-1601,1363,
2015-03-26 00:00:00,VR2W-110317,Memory Capacity,1.0,%
2015-03-26 00:00:00,VR2W-110317,Battery,3.6,V
2015-03-26 00:00:00,VR2W-110317,Daily Pings on 69 kHz,11044,
2015-03-26 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1392,
