Date/Time,Receiver,Description,Data,Units
2015-06-09 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-09 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-10 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-10 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-10 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-10 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-10 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-11 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-11 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-11 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-06-11 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-11 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-12 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-12 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-12 00:00:00,VR2W-123739,Daily Pings on 69 kHz,20,
2015-06-12 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,3,
2015-06-12 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-13 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-13 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-13 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-13 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-13 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-14 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-14 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-14 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-14 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-14 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-15 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-15 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-15 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-15 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-15 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-16 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-16 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-16 00:00:00,VR2W-123739,Daily Pings on 69 kHz,168,
2015-06-16 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,18,
2015-06-16 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,5,
2015-06-16 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,4,
2015-06-17 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-17 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-17 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-17 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-17 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-18 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-18 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-18 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-18 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-18 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-19 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-19 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-19 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-19 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-19 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-20 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-20 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-20 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-20 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-20 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-21 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-21 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-21 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-21 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-21 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-22 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-22 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-22 00:00:00,VR2W-123739,Daily Pings on 69 kHz,224,
2015-06-22 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,19,
2015-06-22 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,3,
2015-06-22 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,3,
2015-06-23 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-23 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-23 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-23 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-23 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-24 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-24 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-24 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-24 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-24 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-25 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-25 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-25 00:00:00,VR2W-123739,Daily Pings on 69 kHz,105,
2015-06-25 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,8,
2015-06-25 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,1,
2015-06-25 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,2,
2015-06-26 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-26 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-26 00:00:00,VR2W-123739,Daily Pings on 69 kHz,120,
2015-06-26 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,8,
2015-06-26 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-26 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,5,
2015-06-27 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-27 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-27 00:00:00,VR2W-123739,Daily Pings on 69 kHz,379,
2015-06-27 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,39,
2015-06-27 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,1,
2015-06-27 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,23,
2015-06-28 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-28 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-28 00:00:00,VR2W-123739,Daily Pings on 69 kHz,144,
2015-06-28 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,16,
2015-06-28 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-28 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,4,
2015-06-29 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-29 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-29 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-06-29 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-06-29 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-06-30 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-06-30 00:00:00,VR2W-123739,Battery,3.7,V
2015-06-30 00:00:00,VR2W-123739,Daily Pings on 69 kHz,98,
2015-06-30 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,9,
2015-06-30 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,1,
2015-06-30 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,2,
2015-07-01 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-01 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-01 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-01 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-01 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-02 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-02 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-02 00:00:00,VR2W-123739,Daily Pings on 69 kHz,148,
2015-07-02 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,9,
2015-07-02 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-02 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,2,
2015-07-03 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-03 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-03 00:00:00,VR2W-123739,Daily Pings on 69 kHz,689,
2015-07-03 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,71,
2015-07-03 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,10,
2015-07-03 00:00:00,VR2W-123739,Daily Detections on A69-9001/9002,32,
2015-07-04 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-04 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-04 00:00:00,VR2W-123739,Daily Pings on 69 kHz,21,
2015-07-04 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-07-04 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-05 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-05 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-05 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-05 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-05 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-06 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-06 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-06 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-06 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-06 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-07 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-07 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-07 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-07 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-07 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-08 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-08 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-08 00:00:00,VR2W-123739,Daily Pings on 69 kHz,2,
2015-07-08 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-08 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-09 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-09 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-09 00:00:00,VR2W-123739,Daily Pings on 69 kHz,19,
2015-07-09 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-07-09 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-10 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-10 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-10 00:00:00,VR2W-123739,Daily Pings on 69 kHz,55,
2015-07-10 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,6,
2015-07-10 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-10 00:00:00,VR2W-123739,Daily Detections on A69-1303,3,
2015-07-11 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-11 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-11 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-11 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-11 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-12 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-12 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-12 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-12 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-12 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-13 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-13 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-13 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-07-13 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-13 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-14 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-14 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-14 00:00:00,VR2W-123739,Daily Pings on 69 kHz,6,
2015-07-14 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-07-14 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-15 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-15 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-15 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-15 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-15 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-16 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-16 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-16 00:00:00,VR2W-123739,Daily Pings on 69 kHz,11,
2015-07-16 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-07-16 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-16 00:00:00,VR2W-123739,Daily Detections on A69-1303,1,
2015-07-17 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-17 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-17 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-07-17 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-17 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-18 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-18 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-18 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-07-18 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-18 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-19 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-19 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-19 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-19 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-19 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-20 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-20 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-20 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-07-20 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-20 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-21 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-21 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-21 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-21 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-21 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-22 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-22 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-22 00:00:00,VR2W-123739,Daily Pings on 69 kHz,6,
2015-07-22 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-07-22 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-23 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-23 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-23 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-23 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-23 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-24 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-24 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-24 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-24 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-24 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-25 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-25 00:00:00,VR2W-123739,Battery,3.6,V
2015-07-25 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-07-25 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-25 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-26 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-26 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-26 00:00:00,VR2W-123739,Daily Pings on 69 kHz,52,
2015-07-26 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,7,
2015-07-26 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-26 00:00:00,VR2W-123739,Daily Detections on A69-1303,2,
2015-07-27 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-27 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-27 00:00:00,VR2W-123739,Daily Pings on 69 kHz,98,
2015-07-27 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,12,
2015-07-27 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,1,
2015-07-27 00:00:00,VR2W-123739,Daily Detections on A69-1303,5,
2015-07-28 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-28 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-28 00:00:00,VR2W-123739,Daily Pings on 69 kHz,7,
2015-07-28 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-07-28 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-29 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-29 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-29 00:00:00,VR2W-123739,Daily Pings on 69 kHz,15,
2015-07-29 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-07-29 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-30 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-30 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-30 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-07-30 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-30 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-07-31 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-07-31 00:00:00,VR2W-123739,Battery,3.7,V
2015-07-31 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-07-31 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-07-31 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-01 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-01 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-01 00:00:00,VR2W-123739,Daily Pings on 69 kHz,2,
2015-08-01 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-01 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-02 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-02 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-02 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-08-02 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-02 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-03 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-03 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-03 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-03 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-03 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-04 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-04 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-04 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-08-04 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-04 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-05 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-05 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-05 00:00:00,VR2W-123739,Daily Pings on 69 kHz,2,
2015-08-05 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-05 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-06 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-06 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-06 00:00:00,VR2W-123739,Daily Pings on 69 kHz,2,
2015-08-06 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-06 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-07 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-07 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-07 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-08-07 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-07 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-08 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-08 00:00:00,VR2W-123739,Battery,3.6,V
2015-08-08 00:00:00,VR2W-123739,Daily Pings on 69 kHz,3,
2015-08-08 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-08 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-09 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-09 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-09 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-08-09 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-09 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-10 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-10 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-10 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-10 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-10 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-11 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-11 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-11 00:00:00,VR2W-123739,Daily Pings on 69 kHz,43,
2015-08-11 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,5,
2015-08-11 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-11 00:00:00,VR2W-123739,Daily Detections on A69-1303,1,
2015-08-12 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-12 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-12 00:00:00,VR2W-123739,Daily Pings on 69 kHz,112,
2015-08-12 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,15,
2015-08-12 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-12 00:00:00,VR2W-123739,Daily Detections on A69-1303,2,
2015-08-13 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-13 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-13 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-13 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-13 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-14 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-14 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-14 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-08-14 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-14 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-15 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-15 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-15 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-15 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-15 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-16 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-16 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-16 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-16 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-16 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-17 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-17 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-17 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-08-17 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-17 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-18 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-18 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-18 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-08-18 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-18 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-19 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-19 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-19 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-19 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-19 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-20 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-20 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-20 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-20 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-20 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-08-21 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-08-21 00:00:00,VR2W-123739,Battery,3.7,V
2015-08-21 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-08-21 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-08-21 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
