Date/Time,Receiver,Description,Data,Units
2012-09-15 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-15 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-15 00:00:00,VR2W-102199,Daily Pings,75,
2012-09-15 00:00:00,VR2W-102199,Daily Syncs,10,
2012-09-15 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-15 00:00:00,VR2W-102199,Daily Detections on A69-1303,4,
2012-09-15 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-14 13:59:37,UTC
2012-09-16 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-16 00:00:00,VR2W-102199,Battery,3.6,V
2012-09-16 00:00:00,VR2W-102199,Daily Pings,245,
2012-09-16 00:00:00,VR2W-102199,Daily Syncs,43,
2012-09-16 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-16 00:00:00,VR2W-102199,Daily Detections on A69-1303,10,
2012-09-16 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-15 23:09:19,UTC
2012-09-17 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-17 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-17 00:00:00,VR2W-102199,Daily Pings,147,
2012-09-17 00:00:00,VR2W-102199,Daily Syncs,19,
2012-09-17 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-17 00:00:00,VR2W-102199,Daily Detections on A69-1303,10,
2012-09-17 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-16 19:49:36,UTC
2012-09-18 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-18 00:00:00,VR2W-102199,Battery,3.6,V
2012-09-18 00:00:00,VR2W-102199,Daily Pings,139,
2012-09-18 00:00:00,VR2W-102199,Daily Syncs,19,
2012-09-18 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-18 00:00:00,VR2W-102199,Daily Detections on A69-1303,9,
2012-09-18 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-17 17:12:57,UTC
2012-09-19 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-19 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-19 00:00:00,VR2W-102199,Daily Pings,206,
2012-09-19 00:00:00,VR2W-102199,Daily Syncs,38,
2012-09-19 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-19 00:00:00,VR2W-102199,Daily Detections on A69-1105,1,
2012-09-19 00:00:00,VR2W-102199,Last Detection on A69-1105,2012-09-18 14:35:19,UTC
2012-09-19 00:00:00,VR2W-102199,Daily Detections on A69-1303,9,
2012-09-19 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-18 16:42:57,UTC
2012-09-20 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-20 00:00:00,VR2W-102199,Battery,3.6,V
2012-09-20 00:00:00,VR2W-102199,Daily Pings,129,
2012-09-20 00:00:00,VR2W-102199,Daily Syncs,22,
2012-09-20 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-20 00:00:00,VR2W-102199,Daily Detections on A69-1303,7,
2012-09-20 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-19 17:47:59,UTC
2012-09-21 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-21 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-21 00:00:00,VR2W-102199,Daily Pings,52,
2012-09-21 00:00:00,VR2W-102199,Daily Syncs,9,
2012-09-21 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-21 00:00:00,VR2W-102199,Daily Detections on A69-1303,2,
2012-09-21 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-20 17:51:41,UTC
2012-09-22 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-22 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-22 00:00:00,VR2W-102199,Daily Pings,36,
2012-09-22 00:00:00,VR2W-102199,Daily Syncs,8,
2012-09-22 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-22 00:00:00,VR2W-102199,Daily Detections on A69-1303,1,
2012-09-22 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-21 18:44:42,UTC
2012-09-23 00:00:00,VR2W-102199,Memory Capacity,0.6,%
2012-09-23 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-23 00:00:00,VR2W-102199,Daily Pings,15,
2012-09-23 00:00:00,VR2W-102199,Daily Syncs,2,
2012-09-23 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-24 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-09-24 00:00:00,VR2W-102199,Battery,3.6,V
2012-09-24 00:00:00,VR2W-102199,Daily Pings,203,
2012-09-24 00:00:00,VR2W-102199,Daily Syncs,31,
2012-09-24 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-24 00:00:00,VR2W-102199,Daily Detections on A69-1105,1,
2012-09-24 00:00:00,VR2W-102199,Last Detection on A69-1105,2012-09-23 07:46:46,UTC
2012-09-24 00:00:00,VR2W-102199,Daily Detections on A69-1303,15,
2012-09-24 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-23 23:01:48,UTC
2012-09-25 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-09-25 00:00:00,VR2W-102199,Battery,3.6,V
2012-09-25 00:00:00,VR2W-102199,Daily Pings,207,
2012-09-25 00:00:00,VR2W-102199,Daily Syncs,31,
2012-09-25 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-25 00:00:00,VR2W-102199,Daily Detections on A69-1303,15,
2012-09-25 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-24 23:58:36,UTC
2012-09-26 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-09-26 00:00:00,VR2W-102199,Battery,3.6,V
2012-09-26 00:00:00,VR2W-102199,Daily Pings,358,
2012-09-26 00:00:00,VR2W-102199,Daily Syncs,50,
2012-09-26 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-26 00:00:00,VR2W-102199,Daily Detections on A69-1303,33,
2012-09-26 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-25 22:38:05,UTC
2012-09-27 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-09-27 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-27 00:00:00,VR2W-102199,Daily Pings,230,
2012-09-27 00:00:00,VR2W-102199,Daily Syncs,36,
2012-09-27 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-27 00:00:00,VR2W-102199,Daily Detections on A69-1303,17,
2012-09-27 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-26 23:23:58,UTC
2012-09-28 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-09-28 00:00:00,VR2W-102199,Battery,3.6,V
2012-09-28 00:00:00,VR2W-102199,Daily Pings,56,
2012-09-28 00:00:00,VR2W-102199,Daily Syncs,8,
2012-09-28 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-28 00:00:00,VR2W-102199,Daily Detections on A69-1303,3,
2012-09-28 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-27 15:19:31,UTC
2012-09-29 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-09-29 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-29 00:00:00,VR2W-102199,Daily Pings,136,
2012-09-29 00:00:00,VR2W-102199,Daily Syncs,21,
2012-09-29 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-29 00:00:00,VR2W-102199,Daily Detections on A69-1303,8,
2012-09-29 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-28 10:50:46,UTC
2012-09-30 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-09-30 00:00:00,VR2W-102199,Battery,3.5,V
2012-09-30 00:00:00,VR2W-102199,Daily Pings,126,
2012-09-30 00:00:00,VR2W-102199,Daily Syncs,20,
2012-09-30 00:00:00,VR2W-102199,Daily Rejects,0,
2012-09-30 00:00:00,VR2W-102199,Daily Detections on A69-1303,7,
2012-09-30 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-29 10:30:05,UTC
2012-10-01 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-01 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-01 00:00:00,VR2W-102199,Daily Pings,67,
2012-10-01 00:00:00,VR2W-102199,Daily Syncs,11,
2012-10-01 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-01 00:00:00,VR2W-102199,Daily Detections on A69-1303,3,
2012-10-01 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-09-30 19:27:55,UTC
2012-10-02 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-02 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-02 00:00:00,VR2W-102199,Daily Pings,96,
2012-10-02 00:00:00,VR2W-102199,Daily Syncs,15,
2012-10-02 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-02 00:00:00,VR2W-102199,Daily Detections on A69-1303,7,
2012-10-02 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-01 20:30:20,UTC
2012-10-03 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-03 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-03 00:00:00,VR2W-102199,Daily Pings,18,
2012-10-03 00:00:00,VR2W-102199,Daily Syncs,1,
2012-10-03 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-04 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-04 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-04 00:00:00,VR2W-102199,Daily Pings,123,
2012-10-04 00:00:00,VR2W-102199,Daily Syncs,23,
2012-10-04 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-04 00:00:00,VR2W-102199,Daily Detections on A69-1303,3,
2012-10-04 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-03 17:09:45,UTC
2012-10-05 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-05 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-05 00:00:00,VR2W-102199,Daily Pings,129,
2012-10-05 00:00:00,VR2W-102199,Daily Syncs,20,
2012-10-05 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-05 00:00:00,VR2W-102199,Daily Detections on A69-1303,7,
2012-10-05 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-04 06:24:20,UTC
2012-10-06 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-06 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-06 00:00:00,VR2W-102199,Daily Pings,269,
2012-10-06 00:00:00,VR2W-102199,Daily Syncs,44,
2012-10-06 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-06 00:00:00,VR2W-102199,Daily Detections on A69-1303,17,
2012-10-06 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-05 16:50:36,UTC
2012-10-07 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-07 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-07 00:00:00,VR2W-102199,Daily Pings,194,
2012-10-07 00:00:00,VR2W-102199,Daily Syncs,30,
2012-10-07 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-07 00:00:00,VR2W-102199,Daily Detections on A69-1303,12,
2012-10-07 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-06 21:17:48,UTC
2012-10-08 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-08 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-08 00:00:00,VR2W-102199,Daily Pings,229,
2012-10-08 00:00:00,VR2W-102199,Daily Syncs,35,
2012-10-08 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-08 00:00:00,VR2W-102199,Daily Detections on A69-1303,9,
2012-10-08 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-07 23:32:36,UTC
2012-10-09 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-09 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-09 00:00:00,VR2W-102199,Daily Pings,174,
2012-10-09 00:00:00,VR2W-102199,Daily Syncs,24,
2012-10-09 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-09 00:00:00,VR2W-102199,Daily Detections on A69-1303,11,
2012-10-09 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-08 22:26:29,UTC
2012-10-10 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-10 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-10 00:00:00,VR2W-102199,Daily Pings,86,
2012-10-10 00:00:00,VR2W-102199,Daily Syncs,12,
2012-10-10 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-10 00:00:00,VR2W-102199,Daily Detections on A69-1303,4,
2012-10-10 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-09 00:43:42,UTC
2012-10-11 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-11 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-11 00:00:00,VR2W-102199,Daily Pings,230,
2012-10-11 00:00:00,VR2W-102199,Daily Syncs,30,
2012-10-11 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-11 00:00:00,VR2W-102199,Daily Detections on A69-1303,22,
2012-10-11 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-10 23:32:55,UTC
2012-10-12 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-12 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-12 00:00:00,VR2W-102199,Daily Pings,534,
2012-10-12 00:00:00,VR2W-102199,Daily Syncs,77,
2012-10-12 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-12 00:00:00,VR2W-102199,Daily Detections on A69-1303,45,
2012-10-12 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-11 23:14:51,UTC
2012-10-13 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-13 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-13 00:00:00,VR2W-102199,Daily Pings,693,
2012-10-13 00:00:00,VR2W-102199,Daily Syncs,113,
2012-10-13 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-13 00:00:00,VR2W-102199,Daily Detections on A69-1303,46,
2012-10-13 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-12 23:51:16,UTC
2012-10-14 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-14 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-14 00:00:00,VR2W-102199,Daily Pings,395,
2012-10-14 00:00:00,VR2W-102199,Daily Syncs,59,
2012-10-14 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-14 00:00:00,VR2W-102199,Daily Detections on A69-1303,26,
2012-10-14 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-13 20:12:59,UTC
2012-10-15 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-15 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-15 00:00:00,VR2W-102199,Daily Pings,683,
2012-10-15 00:00:00,VR2W-102199,Daily Syncs,102,
2012-10-15 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-15 00:00:00,VR2W-102199,Daily Detections on A69-1303,55,
2012-10-15 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-14 23:50:49,UTC
2012-10-16 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-16 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-16 00:00:00,VR2W-102199,Daily Pings,662,
2012-10-16 00:00:00,VR2W-102199,Daily Syncs,100,
2012-10-16 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-16 00:00:00,VR2W-102199,Daily Detections on A69-1303,43,
2012-10-16 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-15 22:43:06,UTC
2012-10-17 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-17 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-17 00:00:00,VR2W-102199,Daily Pings,1085,
2012-10-17 00:00:00,VR2W-102199,Daily Syncs,182,
2012-10-17 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-17 00:00:00,VR2W-102199,Daily Detections on A69-1303,72,
2012-10-17 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-16 23:59:25,UTC
2012-10-18 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-18 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-18 00:00:00,VR2W-102199,Daily Pings,769,
2012-10-18 00:00:00,VR2W-102199,Daily Syncs,117,
2012-10-18 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-18 00:00:00,VR2W-102199,Daily Detections on A69-1303,59,
2012-10-18 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-17 23:41:01,UTC
2012-10-19 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-19 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-19 00:00:00,VR2W-102199,Daily Pings,1252,
2012-10-19 00:00:00,VR2W-102199,Daily Syncs,185,
2012-10-19 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-19 00:00:00,VR2W-102199,Daily Detections on A69-1303,108,
2012-10-19 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-18 23:59:49,UTC
2012-10-20 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-20 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-20 00:00:00,VR2W-102199,Daily Pings,655,
2012-10-20 00:00:00,VR2W-102199,Daily Syncs,105,
2012-10-20 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-20 00:00:00,VR2W-102199,Daily Detections on A69-1303,52,
2012-10-20 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-19 20:13:18,UTC
2012-10-21 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-21 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-21 00:00:00,VR2W-102199,Daily Pings,642,
2012-10-21 00:00:00,VR2W-102199,Daily Syncs,106,
2012-10-21 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-21 00:00:00,VR2W-102199,Daily Detections on A69-1105,2,
2012-10-21 00:00:00,VR2W-102199,Last Detection on A69-1105,2012-10-20 01:43:50,UTC
2012-10-21 00:00:00,VR2W-102199,Daily Detections on A69-1303,39,
2012-10-21 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-20 23:10:14,UTC
2012-10-22 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-22 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-22 00:00:00,VR2W-102199,Daily Pings,822,
2012-10-22 00:00:00,VR2W-102199,Daily Syncs,125,
2012-10-22 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-22 00:00:00,VR2W-102199,Daily Detections on A69-1303,66,
2012-10-22 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-21 23:09:26,UTC
2012-10-23 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-23 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-23 00:00:00,VR2W-102199,Daily Pings,247,
2012-10-23 00:00:00,VR2W-102199,Daily Syncs,36,
2012-10-23 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-23 00:00:00,VR2W-102199,Daily Detections on A69-1303,17,
2012-10-23 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-22 14:04:06,UTC
2012-10-24 00:00:00,VR2W-102199,Memory Capacity,0.7,%
2012-10-24 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-24 00:00:00,VR2W-102199,Daily Pings,684,
2012-10-24 00:00:00,VR2W-102199,Daily Syncs,100,
2012-10-24 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-24 00:00:00,VR2W-102199,Daily Detections on A69-1303,51,
2012-10-24 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-23 23:56:14,UTC
2012-10-25 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-10-25 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-25 00:00:00,VR2W-102199,Daily Pings,552,
2012-10-25 00:00:00,VR2W-102199,Daily Syncs,79,
2012-10-25 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-25 00:00:00,VR2W-102199,Daily Detections on A69-1303,40,
2012-10-25 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-24 23:57:09,UTC
2012-10-26 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-10-26 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-26 00:00:00,VR2W-102199,Daily Pings,850,
2012-10-26 00:00:00,VR2W-102199,Daily Syncs,124,
2012-10-26 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-26 00:00:00,VR2W-102199,Daily Detections on A69-1303,67,
2012-10-26 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-25 21:07:22,UTC
2012-10-27 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-10-27 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-27 00:00:00,VR2W-102199,Daily Pings,431,
2012-10-27 00:00:00,VR2W-102199,Daily Syncs,69,
2012-10-27 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-27 00:00:00,VR2W-102199,Daily Detections on A69-1303,26,
2012-10-27 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-26 15:46:38,UTC
2012-10-28 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-10-28 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-28 00:00:00,VR2W-102199,Daily Pings,798,
2012-10-28 00:00:00,VR2W-102199,Daily Syncs,119,
2012-10-28 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-28 00:00:00,VR2W-102199,Daily Detections on A69-1303,69,
2012-10-28 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-27 19:27:36,UTC
2012-10-29 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-10-29 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-29 00:00:00,VR2W-102199,Daily Pings,401,
2012-10-29 00:00:00,VR2W-102199,Daily Syncs,61,
2012-10-29 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-29 00:00:00,VR2W-102199,Daily Detections on A69-1303,26,
2012-10-29 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-28 18:27:09,UTC
2012-10-30 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-10-30 00:00:00,VR2W-102199,Battery,3.5,V
2012-10-30 00:00:00,VR2W-102199,Daily Pings,259,
2012-10-30 00:00:00,VR2W-102199,Daily Syncs,40,
2012-10-30 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-30 00:00:00,VR2W-102199,Daily Detections on A69-1303,13,
2012-10-30 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-29 20:43:37,UTC
2012-10-31 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-10-31 00:00:00,VR2W-102199,Battery,3.6,V
2012-10-31 00:00:00,VR2W-102199,Daily Pings,962,
2012-10-31 00:00:00,VR2W-102199,Daily Syncs,143,
2012-10-31 00:00:00,VR2W-102199,Daily Rejects,0,
2012-10-31 00:00:00,VR2W-102199,Daily Detections on A69-1303,83,
2012-10-31 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-30 22:44:29,UTC
2012-11-01 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-01 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-01 00:00:00,VR2W-102199,Daily Pings,714,
2012-11-01 00:00:00,VR2W-102199,Daily Syncs,103,
2012-11-01 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-01 00:00:00,VR2W-102199,Daily Detections on A69-1303,58,
2012-11-01 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-10-31 19:46:53,UTC
2012-11-02 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-02 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-02 00:00:00,VR2W-102199,Daily Pings,1022,
2012-11-02 00:00:00,VR2W-102199,Daily Syncs,153,
2012-11-02 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-02 00:00:00,VR2W-102199,Daily Detections on A69-1303,90,
2012-11-02 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-11-01 23:47:51,UTC
2012-11-03 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-03 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-03 00:00:00,VR2W-102199,Daily Pings,425,
2012-11-03 00:00:00,VR2W-102199,Daily Syncs,56,
2012-11-03 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-03 00:00:00,VR2W-102199,Daily Detections on A69-1303,33,
2012-11-03 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-11-02 21:14:13,UTC
2012-11-04 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-04 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-04 00:00:00,VR2W-102199,Daily Pings,981,
2012-11-04 00:00:00,VR2W-102199,Daily Syncs,147,
2012-11-04 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-04 00:00:00,VR2W-102199,Daily Detections on A69-1303,74,
2012-11-04 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-11-03 21:50:44,UTC
2012-11-05 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-05 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-05 00:00:00,VR2W-102199,Daily Pings,827,
2012-11-05 00:00:00,VR2W-102199,Daily Syncs,116,
2012-11-05 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-05 00:00:00,VR2W-102199,Daily Detections on A69-1303,66,
2012-11-05 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-11-04 23:47:48,UTC
2012-11-06 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-06 00:00:00,VR2W-102199,Battery,3.6,V
2012-11-06 00:00:00,VR2W-102199,Daily Pings,1916,
2012-11-06 00:00:00,VR2W-102199,Daily Syncs,279,
2012-11-06 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-06 00:00:00,VR2W-102199,Daily Detections on A69-1303,159,
2012-11-06 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-11-05 23:13:21,UTC
2012-11-07 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-07 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-07 00:00:00,VR2W-102199,Daily Pings,1180,
2012-11-07 00:00:00,VR2W-102199,Daily Syncs,187,
2012-11-07 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-07 00:00:00,VR2W-102199,Daily Detections on A69-1303,84,
2012-11-07 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-11-06 23:52:41,UTC
2012-11-08 00:00:00,VR2W-102199,Memory Capacity,0.8,%
2012-11-08 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-08 00:00:00,VR2W-102199,Daily Pings,1245,
2012-11-08 00:00:00,VR2W-102199,Daily Syncs,192,
2012-11-08 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-08 00:00:00,VR2W-102199,Daily Detections on A69-1303,85,
2012-11-08 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-11-07 23:27:34,UTC
2012-11-09 00:00:00,VR2W-102199,Memory Capacity,0.9,%
2012-11-09 00:00:00,VR2W-102199,Battery,3.5,V
2012-11-09 00:00:00,VR2W-102199,Daily Pings,1415,
2012-11-09 00:00:00,VR2W-102199,Daily Syncs,208,
2012-11-09 00:00:00,VR2W-102199,Daily Rejects,0,
2012-11-09 00:00:00,VR2W-102199,Daily Detections on A69-1303,109,
