Date,Time,Chan,Freq (kHz),Type,Code Space,ID,S/N,Data1,Units1,Slope1,Int1,Data2,Units2,Slope2,Int2,Signal (dB),Gain Mode,Gain (dB),Latitude,Longitude,Comment
2016-07-13,13:44:09.446,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43255,-157.78912,
2016-07-13,13:43:59.161,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43254,-157.78911,
2016-07-13,13:43:48.884,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43248,-157.78909,
2016-07-13,13:30:52.121,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,28,Auto,48,21.43248,-157.78920,
2016-07-13,13:29:20.743,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43243,-157.78915,
2016-07-13,13:29:10.466,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43240,-157.78915,
2016-07-13,13:29:00.181,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43239,-157.78915,
2016-07-13,13:21:02.702,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,,,
2016-07-13,13:12:49.169,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,83,Auto,18,21.43232,-157.78909,
2016-07-13,13:12:38.889,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,83,Auto,18,21.43232,-157.78909,
2016-07-13,13:12:28.617,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43232,-157.78909,
2016-07-13,13:04:19.567,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,36,Auto,48,21.43236,-157.78909,
2016-07-13,13:04:09.216,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,36,Auto,48,21.43236,-157.78909,
2016-07-13,12:57:12.199,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,83,Auto,18,21.43231,-157.78908,
2016-07-13,12:57:01.930,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43230,-157.78908,
2016-07-13,12:56:51.660,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,83,Auto,18,21.43230,-157.78908,
2016-07-13,12:54:36.960,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,30,Auto,48,21.43233,-157.78909,
2016-07-13,12:46:18.450,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43236,-157.78915,
2016-07-13,12:46:08.114,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43234,-157.78917,
2016-07-13,12:41:47.850,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,83,Auto,18,21.43250,-157.78932,
2016-07-13,12:41:37.579,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,83,Auto,18,21.43254,-157.78929,
2016-07-13,12:41:27.308,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,83,Auto,18,21.43256,-157.78928,
2016-07-13,12:34:00.435,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,27,Auto,48,21.43241,-157.78917,
2016-07-13,12:33:50.055,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,30,Auto,48,21.43243,-157.78918,
2016-07-13,12:30:54.863,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,26,Auto,48,21.43248,-157.78922,
2016-07-13,12:30:44.529,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,24,Auto,48,21.43249,-157.78922,
2016-07-13,12:30:34.176,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,25,Auto,48,21.43249,-157.78922,
2016-07-13,12:27:07.401,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43245,-157.78920,
2016-07-13,12:26:57.120,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43243,-157.78918,
2016-07-13,12:26:46.827,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,84,Auto,18,21.43240,-157.78914,
2016-07-13,12:24:00.295,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,38,Auto,48,21.43241,-157.78915,
2016-07-13,12:23:39.461,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43241,-157.78915,
2016-07-13,12:22:57.966,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,30,Auto,48,21.43244,-157.78918,
2016-07-13,12:22:47.554,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,29,Auto,48,21.43244,-157.78918,
2016-07-13,12:18:06.996,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,30,Auto,48,21.43240,-157.78914,
2016-07-13,12:15:31.790,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,27,Auto,48,21.43239,-157.78912,
2016-07-13,11:59:24.796,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,36,Auto,48,21.43241,-157.78912,
2016-07-13,11:37:53.414,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43220,-157.78909,
2016-07-13,11:23:09.124,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43241,-157.78920,
2016-07-13,11:22:58.921,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43241,-157.78920,
2016-07-13,11:22:48.718,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,85,Auto,12,21.43241,-157.78920,
2016-07-13,11:14:47.881,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,85,Auto,12,,,
2016-07-13,11:14:37.575,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,85,Auto,12,,,
2016-07-13,11:14:27.259,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,,,
2016-07-13,10:52:20.970,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43217,-157.78917,
2016-07-13,10:52:10.677,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43213,-157.78918,
2016-07-13,10:52:00.375,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43206,-157.78920,
2016-07-13,10:27:49.518,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43235,-157.78920,
2016-07-13,10:27:39.217,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43233,-157.78915,
2016-07-13,10:27:28.911,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43231,-157.78911,
2016-07-13,10:26:16.659,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43239,-157.78917,
2016-07-13,10:26:06.241,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,37,Auto,48,21.43235,-157.78917,
2016-07-13,10:10:22.033,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43220,-157.78906,
2016-07-13,10:10:11.728,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43220,-157.78906,
2016-07-13,10:10:01.425,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43221,-157.78906,
2016-07-13,09:53:09.487,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43234,-157.78920,
2016-07-13,09:52:59.182,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43231,-157.78920,
2016-07-13,09:52:48.878,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43231,-157.78920,
2016-07-13,09:49:31.424,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43236,-157.78914,
2016-07-13,09:49:21.025,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43236,-157.78914,
2016-07-13,09:49:10.634,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43235,-157.78914,
2016-07-13,09:35:30.698,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43239,-157.78915,
2016-07-13,09:35:20.435,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43239,-157.78915,
2016-07-13,09:35:10.157,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,86,Auto,12,21.43239,-157.78915,
2016-07-13,09:35:00.403,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43238,-157.78915,
2016-07-13,09:34:50.042,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,38,Auto,48,21.43238,-157.78915,
2016-07-13,09:34:39.666,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43238,-157.78915,
2016-07-13,09:34:29.300,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43238,-157.78915,
2016-07-13,09:34:18.920,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43237,-157.78915,
2016-07-13,09:34:08.553,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43237,-157.78914,
2016-07-13,09:33:58.200,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43238,-157.78915,
2016-07-13,09:33:47.836,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43241,-157.78915,
2016-07-13,09:33:37.478,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43241,-157.78915,
2016-07-13,09:33:27.123,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43240,-157.78915,
2016-07-13,09:33:16.771,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43240,-157.78915,
2016-07-13,09:33:06.417,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43240,-157.78915,
2016-07-13,09:32:56.060,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43238,-157.78914,
2016-07-13,09:32:45.708,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43237,-157.78914,
2016-07-13,09:32:35.362,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43237,-157.78914,
2016-07-13,09:32:25.008,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43237,-157.78914,
2016-07-13,09:32:14.662,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43236,-157.78914,
2016-07-13,09:32:04.320,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43236,-157.78914,
2016-07-13,09:31:53.977,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43236,-157.78914,
2016-07-13,09:31:43.647,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43236,-157.78914,
2016-07-13,09:31:33.314,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43236,-157.78914,
2016-07-13,09:31:22.996,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43236,-157.78914,
2016-07-13,09:31:12.658,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43236,-157.78914,
2016-07-13,09:31:02.337,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43236,-157.78914,
2016-07-13,09:30:51.999,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,36,Auto,48,21.43236,-157.78914,
2016-07-13,09:30:41.669,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,36,Auto,48,21.43236,-157.78914,
2016-07-13,09:30:31.352,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,35,Auto,48,21.43236,-157.78914,
2016-07-13,09:30:21.038,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43236,-157.78912,
2016-07-13,09:30:10.726,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43236,-157.78912,
2016-07-13,09:30:00.408,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43237,-157.78912,
2016-07-13,09:29:50.082,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43237,-157.78912,
2016-07-13,09:29:39.768,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43238,-157.78912,
2016-07-13,09:29:29.462,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43240,-157.78912,
2016-07-13,09:29:19.144,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78914,
2016-07-13,09:29:08.841,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78914,
2016-07-13,09:28:58.534,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43242,-157.78914,
2016-07-13,09:28:48.221,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43242,-157.78914,
2016-07-13,09:28:37.915,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43243,-157.78914,
2016-07-13,09:28:27.621,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43242,-157.78914,
2016-07-13,09:28:17.323,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43243,-157.78915,
2016-07-13,09:28:07.025,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43242,-157.78914,
2016-07-13,09:27:56.732,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,38,Auto,48,21.43239,-157.78911,
2016-07-13,09:27:46.426,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43238,-157.78909,
2016-07-13,09:27:36.143,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43238,-157.78909,
2016-07-13,09:27:25.850,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43238,-157.78909,
2016-07-13,09:27:15.556,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43238,-157.78909,
2016-07-13,09:27:05.267,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43238,-157.78909,
2016-07-13,09:26:54.983,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43238,-157.78909,
2016-07-13,09:26:44.706,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43238,-157.78909,
2016-07-13,09:26:34.421,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43238,-157.78909,
2016-07-13,09:26:24.150,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43238,-157.78909,
2016-07-13,09:26:13.873,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43239,-157.78909,
2016-07-13,09:26:03.601,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43238,-157.78909,
2016-07-13,09:25:53.330,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43238,-157.78909,
2016-07-13,09:25:43.049,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43238,-157.78909,
2016-07-13,09:25:32.785,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43237,-157.78909,
2016-07-13,09:25:22.524,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43239,-157.78909,
2016-07-13,09:25:12.252,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43238,-157.78911,
2016-07-13,09:25:01.980,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,39,Auto,48,21.43238,-157.78911,
2016-07-13,09:24:51.720,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43238,-157.78911,
2016-07-13,09:24:41.455,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43238,-157.78911,
2016-07-13,09:24:31.198,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43237,-157.78911,
2016-07-13,09:24:20.939,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43235,-157.78912,
2016-07-13,09:24:10.735,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43235,-157.78912,
2016-07-13,09:24:00.483,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43235,-157.78912,
2016-07-13,09:23:50.238,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43235,-157.78912,
2016-07-13,09:23:39.931,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43236,-157.78914,
2016-07-13,09:23:29.677,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43236,-157.78914,
2016-07-13,09:23:19.431,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43237,-157.78914,
2016-07-13,09:23:09.176,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43237,-157.78914,
2016-07-13,09:22:58.943,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43238,-157.78914,
2016-07-13,09:22:48.707,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,41,Auto,48,21.43239,-157.78915,
2016-07-13,09:22:38.472,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,32,Auto,48,21.43240,-157.78915,
2016-07-13,09:22:28.239,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,33,Auto,48,21.43242,-157.78915,
2016-07-13,09:22:17.888,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,33,Auto,48,21.43242,-157.78915,
2016-07-13,09:20:50.414,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43239,-157.78912,
2016-07-13,09:20:40.138,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43239,-157.78912,
2016-07-13,09:20:29.875,1,69,Coded Pinger,A69-1601,18266,,,,,,,,,,87,Auto,12,21.43239,-157.78912,
2016-07-13,09:20:20.130,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43239,-157.78912,
2016-07-13,09:20:09.763,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78912,
2016-07-13,09:19:59.382,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43239,-157.78912,
2016-07-13,09:19:49.020,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43239,-157.78912,
2016-07-13,09:19:38.659,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43239,-157.78912,
2016-07-13,09:19:28.297,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43239,-157.78912,
2016-07-13,09:19:17.938,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43239,-157.78912,
2016-07-13,09:19:07.580,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43239,-157.78912,
2016-07-13,09:18:57.223,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78912,
2016-07-13,09:18:46.855,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43239,-157.78912,
2016-07-13,09:18:36.498,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43239,-157.78912,
2016-07-13,09:18:26.149,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,50,Auto,48,21.43239,-157.78914,
2016-07-13,09:18:15.794,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43240,-157.78914,
2016-07-13,09:18:05.447,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43240,-157.78914,
2016-07-13,09:17:55.104,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43240,-157.78914,
2016-07-13,09:17:44.759,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43240,-157.78914,
2016-07-13,09:17:34.415,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43240,-157.78912,
2016-07-13,09:17:24.067,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43240,-157.78912,
2016-07-13,09:17:13.734,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43240,-157.78912,
2016-07-13,09:17:03.404,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43241,-157.78912,
2016-07-13,09:16:53.065,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43241,-157.78912,
2016-07-13,09:16:42.731,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43241,-157.78912,
2016-07-13,09:16:32.406,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78912,
2016-07-13,09:16:22.081,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78912,
2016-07-13,09:16:11.750,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43241,-157.78914,
2016-07-13,09:16:01.420,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43241,-157.78914,
2016-07-13,09:15:51.087,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43242,-157.78914,
2016-07-13,09:15:40.790,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43242,-157.78914,
2016-07-13,09:15:30.477,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43242,-157.78914,
2016-07-13,09:15:20.162,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43242,-157.78914,
2016-07-13,09:15:09.828,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43242,-157.78914,
2016-07-13,09:14:59.520,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43242,-157.78914,
2016-07-13,09:14:49.214,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43242,-157.78914,
2016-07-13,09:14:38.907,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,49,Auto,48,21.43243,-157.78915,
2016-07-13,09:14:28.596,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43244,-157.78917,
2016-07-13,09:14:18.296,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43242,-157.78915,
2016-07-13,09:14:07.997,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43241,-157.78915,
2016-07-13,09:13:57.694,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43241,-157.78915,
2016-07-13,09:13:47.405,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,48,Auto,48,21.43241,-157.78915,
2016-07-13,09:13:37.102,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43240,-157.78915,
2016-07-13,09:13:26.801,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43240,-157.78915,
2016-07-13,09:13:16.504,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43240,-157.78915,
2016-07-13,09:13:06.214,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43240,-157.78915,
2016-07-13,09:12:55.922,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43240,-157.78915,
2016-07-13,09:12:45.638,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43240,-157.78917,
2016-07-13,09:12:35.361,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43241,-157.78917,
2016-07-13,09:12:25.077,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43241,-157.78917,
2016-07-13,09:12:14.794,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43241,-157.78917,
2016-07-13,09:12:04.510,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78918,
2016-07-13,09:11:54.229,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43242,-157.78920,
2016-07-13,09:11:43.958,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43242,-157.78920,
2016-07-13,09:11:33.690,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,40,Auto,48,21.43242,-157.78920,
2016-07-13,09:11:23.415,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,38,Auto,48,21.43242,-157.78920,
2016-07-13,09:11:13.152,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43242,-157.78920,
2016-07-13,09:11:02.877,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43242,-157.78920,
2016-07-13,09:10:52.606,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43242,-157.78920,
2016-07-13,09:10:42.350,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43242,-157.78920,
2016-07-13,09:10:32.078,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43242,-157.78920,
2016-07-13,09:10:21.812,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,47,Auto,48,21.43242,-157.78920,
2016-07-13,09:10:11.541,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,46,Auto,48,21.43242,-157.78920,
2016-07-13,09:10:01.282,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43242,-157.78920,
2016-07-13,09:09:51.012,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,43,Auto,48,21.43242,-157.78920,
2016-07-13,09:09:40.755,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,42,Auto,48,21.43242,-157.78920,
2016-07-13,09:09:30.513,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43242,-157.78920,
2016-07-13,09:09:20.265,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,44,Auto,48,21.43242,-157.78920,
2016-07-13,09:09:10.008,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43242,-157.78920,
2016-07-13,09:08:59.755,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78920,
2016-07-13,09:08:49.506,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78920,
2016-07-13,09:08:39.265,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78918,
2016-07-13,09:08:29.016,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78918,
2016-07-13,09:08:18.772,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78920,
2016-07-13,09:08:08.531,1,69,Coded Pinger,A69-1303,47515,,,,,,,,,,45,Auto,48,21.43241,-157.78920,
